order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034147,,Telefon,Τηλέφωνο,213.33,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,237,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,348.61,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,370.86,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,26110
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034148,,Telefon,Τηλέφωνο,16.00,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,785,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,32.58,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,33.59,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,28110
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034149,,Telefon,Τηλέφωνο,41.18,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,449,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,69.09,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,73.50,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,29110
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034150,,Telefon,Τηλέφωνο,19.17,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,347,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,39.02,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,40.65,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,21110
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034151,,Telefon,Τηλέφωνο,8.14,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,369,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,17.12,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,17.65,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,22110
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034152,,Telefon,Τηλέφωνο,6.62,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,917,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,11.90,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,12.53,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,2110
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034153,,Telefon,Τηλέφωνο,7.50,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,661,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,15.64,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,16.29,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,31110
2005-05-17 00:00:00.0,10068,Telefono,Telephone,Telefoon,1034154,,Telefon,Τηλέφωνο,30.00,電話,,Edward's Department Store,Edward's Department Store,Telefon,Telefon,Telefon,โทรศัพท์,129,101979,21,0,Telepon,101979,电话,Puhelin,Телефон,20114,47.41,Telefon,Telefon,Telefon,전화,2005-05-20 00:00:00.0,Telefon,Téléphone,2,48.88,Telefone,Teléfono,2005-05-20 00:00:00.0,3127,2,電話,63110
2005-05-17 00:00:00.0,10068,Web,Web,Internet,1034165,,Internett,Διαδίκτυο,15.93,網站,,I-wear Direct,I-wear Direct,Web,Web,Web,เว็บไซต์,717,101980,21,0,Web,101980,Web,Web,Web,20541,23.09,Internet,Sieć WWW,Web,인터넷,2005-05-23 00:00:00.0,Webb,Site Web,5,23.80,Web,Web,2005-05-23 00:00:00.0,3560,5,ホームページ,3110
2005-05-17 00:00:00.0,10068,Web,Web,Internet,1034166,,Internett,Διαδίκτυο,2.33,網站,,I-wear Direct,I-wear Direct,Web,Web,Web,เว็บไซต์,939,101980,21,0,Web,101980,Web,Web,Web,20541,6.86,Internet,Sieć WWW,Web,인터넷,2005-05-23 00:00:00.0,Webb,Site Web,5,7.00,Web,Web,2005-05-23 00:00:00.0,3560,5,ホームページ,89110
