order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2004-04-12 00:00:00.0,10014,Web,Web,Internet,1006413,,Internett,Διαδίκτυο,18.05,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,344,100387,17,0,Web,100387,Web,Web,Web,20449,33.50,Internet,Sieć WWW,Web,인터넷,2004-04-19 00:00:00.0,Webb,Site Web,5,34.90,Web,Web,2004-04-19 00:00:00.0,3468,5,ホームページ,36110
2004-04-12 00:00:00.0,10014,Web,Web,Internet,1006414,,Internett,Διαδίκτυο,40.63,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,68,100387,17,0,Web,100387,Web,Web,Web,20449,63.67,Internet,Sieć WWW,Web,인터넷,2004-04-19 00:00:00.0,Webb,Site Web,5,67.73,Web,Web,2004-04-19 00:00:00.0,3468,5,ホームページ,39110
2004-04-12 00:00:00.0,10014,Web,Web,Internet,1006415,,Internett,Διαδίκτυο,2.09,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,4904,100387,17,50101,Web,100387,Web,Web,Web,20449,3.95,Internet,Sieć WWW,Web,인터넷,2004-04-19 00:00:00.0,Webb,Site Web,5,6.59,Web,Web,2004-04-19 00:00:00.0,3468,5,ホームページ,1110
2004-04-12 00:00:00.0,10014,Altro,Special,Speciaal,1006426,,Annet,Άλλος τρόπος,46.38,其他,,Clubhouse Sports,Clubhouse Sports,Jiný,Egyéb,Khusus,พิเศษ,408,100388,17,0,Khusus,100388,特殊,Muu,Прочее,20458,62.10,Andre,Specjalna,Sonstiges,특별 주문,2004-04-20 00:00:00.0,Special,Autre,7,66.77,Especial,Especial,2004-05-06 00:00:00.0,3477,7,特別,7110
2004-04-12 00:00:00.0,10014,Altro,Special,Speciaal,1006427,,Annet,Άλλος τρόπος,150.00,其他,,Clubhouse Sports,Clubhouse Sports,Jiný,Egyéb,Khusus,พิเศษ,152,100388,17,0,Khusus,100388,特殊,Muu,Прочее,20458,246.58,Andre,Specjalna,Sonstiges,특별 주문,2004-04-20 00:00:00.0,Special,Autre,7,265.14,Especial,Especial,2004-05-06 00:00:00.0,3477,7,特別,19110
2004-04-12 00:00:00.0,10014,Altro,Special,Speciaal,1006428,,Annet,Άλλος τρόπος,490.95,其他,,Clubhouse Sports,Clubhouse Sports,Jiný,Egyéb,Khusus,พิเศษ,58,100388,17,0,Khusus,100388,特殊,Muu,Прочее,20458,863.53,Andre,Specjalna,Sonstiges,특별 주문,2004-04-20 00:00:00.0,Special,Autre,7,928.53,Especial,Especial,2004-05-06 00:00:00.0,3477,7,特別,102110
2004-04-12 00:00:00.0,10014,Altro,Special,Speciaal,1006429,,Annet,Άλλος τρόπος,0.85,其他,,Clubhouse Sports,Clubhouse Sports,Jiný,Egyéb,Khusus,พิเศษ,915,100388,17,0,Khusus,100388,特殊,Muu,Прочее,20458,3.55,Andre,Specjalna,Sonstiges,특별 주문,2004-04-20 00:00:00.0,Special,Autre,7,3.66,Especial,Especial,2004-05-06 00:00:00.0,3477,7,特別,4110
2004-04-12 00:00:00.0,10014,Altro,Special,Speciaal,1006430,,Annet,Άλλος τρόπος,10.00,其他,,Clubhouse Sports,Clubhouse Sports,Jiný,Egyéb,Khusus,พิเศษ,201,100388,17,0,Khusus,100388,特殊,Muu,Прочее,20458,18.71,Andre,Specjalna,Sonstiges,특별 주문,2004-04-20 00:00:00.0,Special,Autre,7,19.29,Especial,Especial,2004-05-06 00:00:00.0,3477,7,特別,10110
2004-04-12 00:00:00.0,10014,Altro,Special,Speciaal,1006431,,Annet,Άλλος τρόπος,28.12,其他,,Clubhouse Sports,Clubhouse Sports,Jiný,Egyéb,Khusus,พิเศษ,100,100388,17,0,Khusus,100388,特殊,Muu,Прочее,20458,49.70,Andre,Specjalna,Sonstiges,특별 주문,2004-04-20 00:00:00.0,Special,Autre,7,51.24,Especial,Especial,2004-05-06 00:00:00.0,3477,7,特別,34110
2004-04-12 00:00:00.0,10014,Altro,Special,Speciaal,1006432,,Annet,Άλλος τρόπος,20.00,其他,,Clubhouse Sports,Clubhouse Sports,Jiný,Egyéb,Khusus,พิเศษ,179,100388,17,0,Khusus,100388,特殊,Muu,Прочее,20458,30.60,Andre,Specjalna,Sonstiges,특별 주문,2004-04-20 00:00:00.0,Special,Autre,7,31.55,Especial,Especial,2004-05-06 00:00:00.0,3477,7,特別,38110
