order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2004-05-10 00:00:00.0,10014,Posta elettronica,E-mail,E-mail,1008582,,E-post,Ηλεκτρονικό ταχυδρομείο,490.95,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,63,100501,17,0,Email,100501,电子邮件,Sähköposti,Эл. почта,20010,863.53,E-mail,E-mail,E-Mail,전자메일,2004-05-17 00:00:00.0,E-post,Courrier électronique,4,928.53,E-mail,Correo electrónico,2004-06-13 00:00:00.0,3009,4,電子メール,102110
2004-05-10 00:00:00.0,10014,Posta elettronica,E-mail,E-mail,1008583,,E-post,Ηλεκτρονικό ταχυδρομείο,2.80,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,528,100501,17,0,Email,100501,电子邮件,Sähköposti,Эл. почта,20010,10.21,E-mail,E-mail,E-Mail,전자메일,2004-05-17 00:00:00.0,E-post,Courrier électronique,4,10.64,E-mail,Correo electrónico,2004-06-13 00:00:00.0,3009,4,電子メール,112110
2004-05-10 00:00:00.0,10014,Posta elettronica,E-mail,E-mail,1008584,,E-post,Ηλεκτρονικό ταχυδρομείο,2.67,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,474,100501,17,0,Email,100501,电子邮件,Sähköposti,Эл. почта,20010,10.39,E-mail,E-mail,E-Mail,전자메일,2004-05-17 00:00:00.0,E-post,Courrier électronique,4,10.71,E-mail,Correo electrónico,2004-06-13 00:00:00.0,3009,4,電子メール,115110
2004-05-10 00:00:00.0,10014,Posta elettronica,E-mail,E-mail,1008585,,E-post,Ηλεκτρονικό ταχυδρομείο,305.54,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,49,100501,17,0,Email,100501,电子邮件,Sähköposti,Эл. почта,20010,586.13,E-mail,E-mail,E-Mail,전자메일,2004-05-17 00:00:00.0,E-post,Courrier électronique,4,630.25,E-mail,Correo electrónico,2004-06-13 00:00:00.0,3009,4,電子メール,101110
2004-05-10 00:00:00.0,10014,Posta elettronica,E-mail,E-mail,1008586,,E-post,Ηλεκτρονικό ταχυδρομείο,660.65,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,26,100501,17,0,Email,100501,电子邮件,Sähköposti,Эл. почта,20010,1264.54,E-mail,E-mail,E-Mail,전자메일,2004-06-13 00:00:00.0,E-post,Courrier électronique,4,1359.72,E-mail,Correo electrónico,2004-06-13 00:00:00.0,3009,4,電子メール,107110
2004-05-21 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1008597,,Salgsbesøk,Επίσκεψη πωλητή,150.00,業務拜訪,,"Cyclo-cross, S.A. de C.V.","Cyclo-cross, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,240,100502,24,0,Kunjungan penjualan,100502,销售面访,Myyntikäynti,Торг. агент,20493,246.58,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2004-05-28 00:00:00.0,Säljbesök,Visite d'un représentant,6,265.14,Visita vendas,Visita de ventas,2004-05-28 00:00:00.0,3512,6,店頭,19110
2004-05-21 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1008598,,Salgsbesøk,Επίσκεψη πωλητή,396.00,業務拜訪,,"Cyclo-cross, S.A. de C.V.","Cyclo-cross, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,107,100502,24,0,Kunjungan penjualan,100502,销售面访,Myyntikäynti,Торг. агент,20493,605.33,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2004-05-28 00:00:00.0,Säljbesök,Visite d'un représentant,6,650.89,Visita vendas,Visita de ventas,2004-05-28 00:00:00.0,3512,6,店頭,12110
2004-05-21 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1008599,,Salgsbesøk,Επίσκεψη πωλητή,0.85,業務拜訪,,"Cyclo-cross, S.A. de C.V.","Cyclo-cross, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,1080,100502,24,0,Kunjungan penjualan,100502,销售面访,Myyntikäynti,Торг. агент,20493,3.51,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2004-05-28 00:00:00.0,Säljbesök,Visite d'un représentant,6,3.66,Visita vendas,Visita de ventas,2004-05-28 00:00:00.0,3512,6,店頭,4110
2004-05-21 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1008600,,Salgsbesøk,Επίσκεψη πωλητή,34.97,業務拜訪,,"Cyclo-cross, S.A. de C.V.","Cyclo-cross, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,549,100502,24,0,Kunjungan penjualan,100502,销售面访,Myyntikäynti,Торг. агент,20493,52.18,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2004-05-28 00:00:00.0,Säljbesök,Visite d'un représentant,6,54.93,Visita vendas,Visita de ventas,2004-05-28 00:00:00.0,3512,6,店頭,5110
2004-05-21 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1008601,,Salgsbesøk,Επίσκεψη πωλητή,40.00,業務拜訪,,"Cyclo-cross, S.A. de C.V.","Cyclo-cross, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,61,100502,24,0,Kunjungan penjualan,100502,销售面访,Myyntikäynti,Торг. агент,20493,80.43,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2004-05-28 00:00:00.0,Säljbesök,Visite d'un représentant,6,85.56,Visita vendas,Visita de ventas,2004-05-28 00:00:00.0,3512,6,店頭,81110
