order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2005-12-22 00:00:00.0,10059,Reparto vendite,Sales visit,Vertegenwoordiger,1051328,,Salgsbesøk,Επίσκεψη πωλητή,26.15,業務拜訪,,Big Fundy Outfitters,Big Fundy Outfitters,Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,24,102930,20,0,Kunjungan penjualan,102930,销售面访,Myyntikäynti,Торг. агент,20523,61.84,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2006-01-02 00:00:00.0,Säljbesök,Visite d'un représentant,6,61.84,Visita vendas,Visita de ventas,2006-01-02 00:00:00.0,3542,6,店頭,68120
2005-12-22 00:00:00.0,10060,Web,Web,Internet,1051339,,Internett,Διαδίκτυο,490.00,網站,,Weston Outfitters,Weston Outfitters,Web,Web,Web,เว็บไซต์,56,102931,20,0,Web,102931,Web,Web,Web,20166,781.97,Internet,Sieć WWW,Web,인터넷,2005-12-26 00:00:00.0,Webb,Site Web,5,831.88,Web,Web,2005-12-26 00:00:00.0,3178,5,ホームページ,15110
2005-12-22 00:00:00.0,10060,Web,Web,Internet,1051340,,Internett,Διαδίκτυο,5.11,網站,,Weston Outfitters,Weston Outfitters,Web,Web,Web,เว็บไซต์,2021,102931,20,0,Web,102931,Web,Web,Web,20166,12.43,Internet,Sieć WWW,Web,인터넷,2005-12-26 00:00:00.0,Webb,Site Web,5,13.22,Web,Web,2005-12-26 00:00:00.0,3178,5,ホームページ,9110
2005-12-22 00:00:00.0,10060,Web,Web,Internet,1051341,,Internett,Διαδίκτυο,54.55,網站,,Weston Outfitters,Weston Outfitters,Web,Web,Web,เว็บไซต์,413,102931,20,0,Web,102931,Web,Web,Web,20166,119.63,Internet,Sieć WWW,Web,인터넷,2005-12-26 00:00:00.0,Webb,Site Web,5,127.27,Web,Web,2005-12-26 00:00:00.0,3178,5,ホームページ,20110
2005-12-22 00:00:00.0,10060,Web,Web,Internet,1051342,,Internett,Διαδίκτυο,2.93,網站,,Weston Outfitters,Weston Outfitters,Web,Web,Web,เว็บไซต์,3470,102931,20,0,Web,102931,Web,Web,Web,20166,6.19,Internet,Sieć WWW,Web,인터넷,2005-12-26 00:00:00.0,Webb,Site Web,5,6.59,Web,Web,2005-12-26 00:00:00.0,3178,5,ホームページ,1110
2005-12-22 00:00:00.0,10060,Web,Web,Internet,1051343,,Internett,Διαδίκτυο,79.56,網站,,Weston Outfitters,Weston Outfitters,Web,Web,Web,เว็บไซต์,537,102931,20,0,Web,102931,Web,Web,Web,20166,121.94,Internet,Sieć WWW,Web,인터넷,2005-12-26 00:00:00.0,Webb,Site Web,5,129.72,Web,Web,2005-12-26 00:00:00.0,3178,5,ホームページ,6110
2005-12-23 00:00:00.0,10069,Web,Web,Internet,1051354,,Internett,Διαδίκτυο,49.69,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,24,102932,19,0,Web,102932,Web,Web,Web,20561,106.70,Internet,Sieć WWW,Web,인터넷,2005-12-27 00:00:00.0,Webb,Site Web,5,110.00,Web,Web,2005-12-27 00:00:00.0,3580,5,ホームページ,69120
2005-12-23 00:00:00.0,10069,Web,Web,Internet,1051355,,Internett,Διαδίκτυο,72.50,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,19,102932,19,0,Web,102932,Web,Web,Web,20561,145.33,Internet,Sieć WWW,Web,인터넷,2005-12-27 00:00:00.0,Webb,Site Web,5,148.30,Web,Web,2005-12-27 00:00:00.0,3580,5,ホームページ,72110
2005-12-23 00:00:00.0,10069,Web,Web,Internet,1051356,,Internett,Διαδίκτυο,1.83,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,1057,102932,19,0,Web,102932,Web,Web,Web,20561,5.83,Internet,Sieć WWW,Web,인터넷,2005-12-27 00:00:00.0,Webb,Site Web,5,6.01,Web,Web,2005-12-27 00:00:00.0,3580,5,ホームページ,87110
2005-12-23 00:00:00.0,10069,Web,Web,Internet,1051357,,Internett,Διαδίκτυο,1.95,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,990,102932,19,0,Web,102932,Web,Web,Web,20561,4.90,Internet,Sieć WWW,Web,인터넷,2005-12-27 00:00:00.0,Webb,Site Web,5,5.00,Web,Web,2005-12-27 00:00:00.0,3580,5,ホームページ,91110
2005-12-23 00:00:00.0,10069,Web,Web,Internet,1051358,,Internett,Διαδίκτυο,2.80,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,905,102932,19,0,Web,102932,Web,Web,Web,20561,10.32,Internet,Sieć WWW,Web,인터넷,2005-12-27 00:00:00.0,Webb,Site Web,5,10.64,Web,Web,2005-12-27 00:00:00.0,3580,5,ホームページ,112110
2005-12-23 00:00:00.0,10069,Web,Web,Internet,1051359,,Internett,Διαδίκτυο,490.95,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,96,102932,19,0,Web,102932,Web,Web,Web,20561,872.82,Internet,Sieć WWW,Web,인터넷,2005-12-27 00:00:00.0,Webb,Site Web,5,928.53,Web,Web,2005-12-27 00:00:00.0,3580,5,ホームページ,102110
2005-12-13 00:00:00.0,10715,Web,Web,Internet,1051370,,Internett,Διαδίκτυο,460.00,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,59,102933,19,0,Web,102933,Web,Web,Web,20564,835.68,Internet,Sieć WWW,Web,인터넷,2005-12-19 00:00:00.0,Webb,Site Web,5,889.02,Web,Web,2005-12-19 00:00:00.0,3583,5,ホームページ,104110
2005-12-13 00:00:00.0,10715,Web,Web,Internet,1051371,,Internett,Διαδίκτυο,91.80,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,306,102933,19,0,Web,102933,Web,Web,Web,20564,169.79,Internet,Sieć WWW,Web,인터넷,2005-12-19 00:00:00.0,Webb,Site Web,5,180.63,Web,Web,2005-12-19 00:00:00.0,3583,5,ホームページ,111110
2005-12-13 00:00:00.0,10715,Web,Web,Internet,1051372,,Internett,Διαδίκτυο,690.00,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,103,102933,19,0,Web,102933,Web,Web,Web,20564,1194.82,Internet,Sieć WWW,Web,인터넷,2005-12-19 00:00:00.0,Webb,Site Web,5,1271.08,Web,Web,2005-12-19 00:00:00.0,3583,5,ホームページ,105110
2005-12-13 00:00:00.0,10715,Web,Web,Internet,1051373,,Internett,Διαδίκτυο,238.88,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,139,102933,19,0,Web,102933,Web,Web,Web,20564,432.89,Internet,Sieć WWW,Web,인터넷,2005-12-19 00:00:00.0,Webb,Site Web,5,460.52,Web,Web,2005-12-19 00:00:00.0,3583,5,ホームページ,27110
2005-12-13 00:00:00.0,10715,Web,Web,Internet,1051374,,Internett,Διαδίκτυο,16.00,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,947,102933,19,0,Web,102933,Web,Web,Web,20564,32.58,Internet,Sieć WWW,Web,인터넷,2005-12-19 00:00:00.0,Webb,Site Web,5,33.59,Web,Web,2005-12-19 00:00:00.0,3583,5,ホームページ,28110
2005-12-14 00:00:00.0,10715,Web,Web,Internet,1051385,,Internett,Διαδίκτυο,250.00,網站,,Surf's Up!,Surf's Up!,Web,Web,Web,เว็บไซต์,578,102934,19,0,Web,102934,Web,Web,Web,20559,347.92,Internet,Sieć WWW,Web,인터넷,2005-12-20 00:00:00.0,Webb,Site Web,5,370.13,Web,Web,2005-12-20 00:00:00.0,3578,5,ホームページ,11110
2005-12-14 00:00:00.0,10715,Web,Web,Internet,1051386,,Internett,Διαδίκτυο,426.00,網站,,Surf's Up!,Surf's Up!,Web,Web,Web,เว็บไซต์,154,102934,19,0,Web,102934,Web,Web,Web,20559,636.41,Internet,Sieć WWW,Web,인터넷,2005-12-20 00:00:00.0,Webb,Site Web,5,677.03,Web,Web,2005-12-20 00:00:00.0,3578,5,ホームページ,14110
2005-12-14 00:00:00.0,10715,Web,Web,Internet,1051387,,Internett,Διαδίκτυο,10.00,網站,,Surf's Up!,Surf's Up!,Web,Web,Web,เว็บไซต์,600,102934,19,0,Web,102934,Web,Web,Web,20559,18.71,Internet,Sieć WWW,Web,인터넷,2005-12-20 00:00:00.0,Webb,Site Web,5,19.29,Web,Web,2005-12-20 00:00:00.0,3578,5,ホームページ,10110
2005-12-14 00:00:00.0,10715,Web,Web,Internet,1051388,,Internett,Διαδίκτυο,6.75,網站,,Surf's Up!,Surf's Up!,Web,Web,Web,เว็บไซต์,655,102934,19,0,Web,102934,Web,Web,Web,20559,14.33,Internet,Sieć WWW,Web,인터넷,2005-12-20 00:00:00.0,Webb,Site Web,5,14.77,Web,Web,2005-12-20 00:00:00.0,3578,5,ホームページ,30110
