order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2004-09-06 00:00:00.0,10129,Posta elettronica,E-mail,E-mail,1016111,,E-post,Ηλεκτρονικό ταχυδρομείο,52.50,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,322,100948,17,0,Email,100948,电子邮件,Sähköposti,Эл. почта,20012,71.48,E-mail,E-mail,E-Mail,전자메일,2004-09-14 00:00:00.0,E-post,Courrier électronique,4,76.86,E-mail,Correo electrónico,2004-09-14 00:00:00.0,3069,4,電子メール,24110
2004-09-06 00:00:00.0,10129,Posta elettronica,E-mail,E-mail,1016112,,E-post,Ηλεκτρονικό ταχυδρομείο,213.33,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,152,100948,17,0,Email,100948,电子邮件,Sähköposti,Эл. почта,20012,344.90,E-mail,E-mail,E-Mail,전자메일,2004-09-14 00:00:00.0,E-post,Courrier électronique,4,370.86,E-mail,Correo electrónico,2004-09-14 00:00:00.0,3069,4,電子メール,26110
2004-09-06 00:00:00.0,10129,Posta elettronica,E-mail,E-mail,1016113,,E-post,Ηλεκτρονικό ταχυδρομείο,16.00,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,493,100948,17,0,Email,100948,电子邮件,Sähköposti,Эл. почта,20012,32.25,E-mail,E-mail,E-Mail,전자메일,2004-09-14 00:00:00.0,E-post,Courrier électronique,4,33.59,E-mail,Correo electrónico,2004-09-14 00:00:00.0,3069,4,電子メール,28110
2004-09-06 00:00:00.0,10129,Posta elettronica,E-mail,E-mail,1016114,1,E-post,Ηλεκτρονικό ταχυδρομείο,41.18,電子郵件,1016114,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,163,100948,17,0,Email,100948,电子邮件,Sähköposti,Эл. почта,20012,68.36,E-mail,E-mail,E-Mail,전자메일,2004-09-14 00:00:00.0,E-post,Courrier électronique,4,73.50,E-mail,Correo electrónico,2004-09-14 00:00:00.0,3069,4,電子メール,29110
2004-09-06 00:00:00.0,10129,Posta elettronica,E-mail,E-mail,1016115,,E-post,Ηλεκτρονικό ταχυδρομείο,60.00,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,411,100948,17,0,Email,100948,电子邮件,Sähköposti,Эл. почта,20012,83.78,E-mail,E-mail,E-Mail,전자메일,2004-09-14 00:00:00.0,E-post,Courrier électronique,4,90.09,E-mail,Correo electrónico,2004-09-14 00:00:00.0,3069,4,電子メール,17110
2004-09-06 00:00:00.0,10129,Posta elettronica,E-mail,E-mail,1016116,,E-post,Ηλεκτρονικό ταχυδρομείο,17.25,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,576,100948,17,10216,Email,100948,电子邮件,Sähköposti,Эл. почта,20012,28.46,E-mail,E-mail,E-Mail,전자메일,2004-09-14 00:00:00.0,E-post,Courrier électronique,4,40.65,E-mail,Correo electrónico,2004-09-14 00:00:00.0,3069,4,電子メール,21110
2004-09-06 00:00:00.0,10014,Web,Web,Internet,1016129,,Internett,Διαδίκτυο,20.00,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,81,100949,17,0,Web,100949,Web,Web,Web,20449,40.36,Internet,Sieć WWW,Web,인터넷,2004-09-13 00:00:00.0,Webb,Site Web,5,41.61,Web,Web,2004-09-13 00:00:00.0,3468,5,ホームページ,64110
2004-09-06 00:00:00.0,10014,Web,Web,Internet,1016130,,Internett,Διαδίκτυο,45.00,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,44,100949,17,0,Web,100949,Web,Web,Web,20449,94.09,Internet,Sieć WWW,Web,인터넷,2004-09-13 00:00:00.0,Webb,Site Web,5,98.01,Web,Web,2004-09-13 00:00:00.0,3468,5,ホームページ,66110
2004-09-06 00:00:00.0,10014,Web,Web,Internet,1016131,,Internett,Διαδίκτυο,9.10,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,274,100949,17,0,Web,100949,Web,Web,Web,20449,22.31,Internet,Sieć WWW,Web,인터넷,2004-09-13 00:00:00.0,Webb,Site Web,5,23.00,Web,Web,2004-09-13 00:00:00.0,3468,5,ホームページ,96110
2004-09-06 00:00:00.0,10014,Web,Web,Internet,1016132,,Internett,Διαδίκτυο,1.92,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,220,100949,17,0,Web,100949,Web,Web,Web,20449,5.23,Internet,Sieć WWW,Web,인터넷,2004-09-13 00:00:00.0,Webb,Site Web,5,5.23,Web,Web,2004-09-13 00:00:00.0,3468,5,ホームページ,99110
2004-09-06 00:00:00.0,10014,Web,Web,Internet,1016133,,Internett,Διαδίκτυο,1.86,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,1873,100949,17,0,Web,100949,Web,Web,Web,20449,5.70,Internet,Sieć WWW,Web,인터넷,2004-09-13 00:00:00.0,Webb,Site Web,5,6.00,Web,Web,2004-09-13 00:00:00.0,3468,5,ホームページ,86110
2004-09-06 00:00:00.0,10014,Web,Web,Internet,1016134,,Internett,Διαδίκτυο,10.00,網站,,Precipice Equipment,Precipice Equipment,Web,Web,Web,เว็บไซต์,600,100949,17,0,Web,100949,Web,Web,Web,20449,18.52,Internet,Sieć WWW,Web,인터넷,2004-09-13 00:00:00.0,Webb,Site Web,5,19.29,Web,Web,2004-09-13 00:00:00.0,3468,5,ホームページ,10110
