order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2005-09-23 00:00:00.0,10079,Reparto vendite,Sales visit,Vertegenwoordiger,1043184,,Salgsbesøk,Επίσκεψη πωλητή,472.22,業務拜訪,,"Deportes Pepe, S.C.","Deportes Pepe, S.C.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,46,102474,24,0,Kunjungan penjualan,102474,销售面访,Myyntikäynti,Торг. агент,20494,856.17,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-10-03 00:00:00.0,Säljbesök,Visite d'un représentant,6,910.82,Visita vendas,Visita de ventas,2005-10-03 00:00:00.0,3513,6,店頭,108110
2005-09-23 00:00:00.0,10079,Reparto vendite,Sales visit,Vertegenwoordiger,1043185,,Salgsbesøk,Επίσκεψη πωλητή,20.00,業務拜訪,,"Deportes Pepe, S.C.","Deportes Pepe, S.C.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,266,102474,24,0,Kunjungan penjualan,102474,销售面访,Myyntikäynti,Торг. агент,20494,30.92,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-10-03 00:00:00.0,Säljbesök,Visite d'un représentant,6,31.55,Visita vendas,Visita de ventas,2005-10-03 00:00:00.0,3513,6,店頭,38110
2005-09-23 00:00:00.0,10079,Reparto vendite,Sales visit,Vertegenwoordiger,1043186,,Salgsbesøk,Επίσκεψη πωλητή,166.66,業務拜訪,,"Deportes Pepe, S.C.","Deportes Pepe, S.C.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,300,102474,24,0,Kunjungan penjualan,102474,销售面访,Myyntikäynti,Торг. агент,20494,268.74,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-10-03 00:00:00.0,Säljbesök,Visite d'un représentant,6,285.89,Visita vendas,Visita de ventas,2005-10-03 00:00:00.0,3513,6,店頭,25110
2005-09-23 00:00:00.0,10079,Reparto vendite,Sales visit,Vertegenwoordiger,1043187,,Salgsbesøk,Επίσκεψη πωλητή,392.57,業務拜訪,,"Deportes Pepe, S.C.","Deportes Pepe, S.C.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,224,102474,24,0,Kunjungan penjualan,102474,销售面访,Myyntikäynti,Торг. агент,20494,547.47,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-10-03 00:00:00.0,Säljbesök,Visite d'un représentant,6,582.42,Visita vendas,Visita de ventas,2005-10-03 00:00:00.0,3513,6,店頭,13110
2005-09-23 00:00:00.0,10079,Reparto vendite,Sales visit,Vertegenwoordiger,1043188,,Salgsbesøk,Επίσκεψη πωλητή,26.15,業務拜訪,,"Deportes Pepe, S.C.","Deportes Pepe, S.C.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,38,102474,24,0,Kunjungan penjualan,102474,销售面访,Myyntikäynti,Торг. агент,20494,60.60,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-10-03 00:00:00.0,Säljbesök,Visite d'un représentant,6,61.84,Visita vendas,Visita de ventas,2005-10-03 00:00:00.0,3513,6,店頭,68250
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043199,,Internett,Διαδίκτυο,7.50,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,305,102475,22,0,Web,102475,Web,Web,Web,20538,15.96,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,16.29,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,31110
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043200,,Internett,Διαδίκτυο,15.62,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,89,102475,22,0,Web,102475,Web,Web,Web,20538,34.39,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,35.09,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,41110
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043201,,Internett,Διαδίκτυο,396.00,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,61,102475,22,0,Web,102475,Web,Web,Web,20538,611.84,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,650.89,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,12110
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043202,,Internett,Διαδίκτυο,80.00,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,142,102475,22,0,Web,102475,Web,Web,Web,20538,112.51,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,119.69,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,75110
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043203,,Internett,Διαδίκτυο,45.00,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,29,102475,22,0,Web,102475,Web,Web,Web,20538,96.05,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,98.01,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,66110
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043204,,Internett,Διαδίκτυο,116.19,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,11,102475,22,0,Web,102475,Web,Web,Web,20538,288.49,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,294.38,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,67110
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043205,,Internett,Διαδίκτυο,2.42,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,1395,102475,22,0,Web,102475,Web,Web,Web,20538,6.79,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,7.00,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,90110
2005-09-20 00:00:00.0,10799,Web,Web,Internet,1043206,,Internett,Διαδίκτυο,94.12,網站,,Nature Voyageurs,Nature Voyageurs,Web,Web,Web,เว็บไซต์,39,102475,22,0,Web,102475,Web,Web,Web,20538,171.71,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,182.67,Web,Web,2005-09-26 00:00:00.0,3557,5,ホームページ,80110
2005-09-20 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1043217,,Salgsbesøk,Επίσκεψη πωλητή,40.63,業務拜訪,,"Bicicletas La Rueda, S.A. de C.V.","Bicicletas La Rueda, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,110,102476,24,0,Kunjungan penjualan,102476,销售面访,Myyntikäynti,Торг. агент,20492,63.67,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-09-26 00:00:00.0,Säljbesök,Visite d'un représentant,6,67.73,Visita vendas,Visita de ventas,2005-09-26 00:00:00.0,3511,6,店頭,39110
2005-09-20 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1043218,,Salgsbesøk,Επίσκεψη πωλητή,150.00,業務拜訪,,"Bicicletas La Rueda, S.A. de C.V.","Bicicletas La Rueda, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,271,102476,24,0,Kunjungan penjualan,102476,销售面访,Myyntikäynti,Торг. агент,20492,249.23,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-09-26 00:00:00.0,Säljbesök,Visite d'un représentant,6,265.14,Visita vendas,Visita de ventas,2005-09-26 00:00:00.0,3511,6,店頭,19110
2005-09-20 00:00:00.0,10080,Reparto vendite,Sales visit,Vertegenwoordiger,1043219,,Salgsbesøk,Επίσκεψη πωλητή,75.00,業務拜訪,,"Bicicletas La Rueda, S.A. de C.V.","Bicicletas La Rueda, S.A. de C.V.",Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,183,102476,24,0,Kunjungan penjualan,102476,销售面访,Myyntikäynti,Торг. агент,20492,142.66,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2005-09-26 00:00:00.0,Säljbesök,Visite d'un représentant,6,151.77,Visita vendas,Visita de ventas,2005-09-26 00:00:00.0,3511,6,店頭,8110
2005-09-21 00:00:00.0,10080,Web,Web,Internet,1043230,,Internett,Διαδίκτυο,6.62,網站,,"Artículos de Campismo El Aquila, S.A. de C.V.","Artículos de Campismo El Aquila, S.A. de C.V.",Web,Web,Web,เว็บไซต์,699,102477,24,0,Web,102477,Web,Web,Web,20226,12.15,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,12.53,Web,Web,2005-10-20 00:00:00.0,3210,5,ホームページ,2110
2005-09-21 00:00:00.0,10080,Web,Web,Internet,1043231,,Internett,Διαδίκτυο,79.56,網站,,"Artículos de Campismo El Aquila, S.A. de C.V.","Artículos de Campismo El Aquila, S.A. de C.V.",Web,Web,Web,เว็บไซต์,395,102477,24,0,Web,102477,Web,Web,Web,20226,121.94,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,129.72,Web,Web,2005-10-20 00:00:00.0,3210,5,ホームページ,6110
2005-09-21 00:00:00.0,10080,Web,Web,Internet,1043232,,Internett,Διαδίκτυο,52.50,網站,,"Artículos de Campismo El Aquila, S.A. de C.V.","Artículos de Campismo El Aquila, S.A. de C.V.",Web,Web,Web,เว็บไซต์,553,102477,24,0,Web,102477,Web,Web,Web,20226,72.25,Internet,Sieć WWW,Web,인터넷,2005-09-26 00:00:00.0,Webb,Site Web,5,76.86,Web,Web,2005-10-20 00:00:00.0,3210,5,ホームページ,24110
