order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2005-08-12 00:00:00.0,10714,Web,Web,Internet,1041069,,Internett,Διαδίκτυο,94.12,網站,,Falcon Outfitters,Falcon Outfitters,Web,Web,Web,เว็บไซต์,58,102364,18,0,Web,102364,Web,Web,Web,20018,171.71,Internet,Sieć WWW,Web,인터넷,2005-08-15 00:00:00.0,Webb,Site Web,5,182.67,Web,Web,2005-08-15 00:00:00.0,3074,5,ホームページ,80110
2005-08-12 00:00:00.0,10714,Web,Web,Internet,1041070,,Internett,Διαδίκτυο,26.15,網站,,Falcon Outfitters,Falcon Outfitters,Web,Web,Web,เว็บไซต์,24,102364,18,0,Web,102364,Web,Web,Web,20018,61.84,Internet,Sieć WWW,Web,인터넷,2005-08-15 00:00:00.0,Webb,Site Web,5,61.84,Web,Web,2005-08-15 00:00:00.0,3074,5,ホームページ,68250
2005-08-12 00:00:00.0,10714,Web,Web,Internet,1041071,,Internett,Διαδίκτυο,26.15,網站,,Falcon Outfitters,Falcon Outfitters,Web,Web,Web,เว็บไซต์,17,102364,18,0,Web,102364,Web,Web,Web,20018,61.84,Internet,Sieć WWW,Web,인터넷,2005-08-15 00:00:00.0,Webb,Site Web,5,61.84,Web,Web,2005-08-15 00:00:00.0,3074,5,ホームページ,68190
2005-08-12 00:00:00.0,10714,Web,Web,Internet,1041072,,Internett,Διαδίκτυο,26.15,網站,,Falcon Outfitters,Falcon Outfitters,Web,Web,Web,เว็บไซต์,28,102364,18,0,Web,102364,Web,Web,Web,20018,60.60,Internet,Sieć WWW,Web,인터넷,2005-08-15 00:00:00.0,Webb,Site Web,5,61.84,Web,Web,2005-08-15 00:00:00.0,3074,5,ホームページ,68200
2005-08-17 00:00:00.0,10069,Web,Web,Internet,1041083,,Internett,Διαδίκτυο,370.35,網站,,The Last Frontier,The Last Frontier,Web,Web,Web,เว็บไซต์,55,102365,19,0,Web,102365,Web,Web,Web,20553,540.48,Internet,Sieć WWW,Web,인터넷,2005-08-22 00:00:00.0,Webb,Site Web,5,574.98,Web,Web,2005-08-22 00:00:00.0,3572,5,ホームページ,45110
2005-08-17 00:00:00.0,10069,Web,Web,Internet,1041084,,Internett,Διαδίκτυο,52.54,網站,,The Last Frontier,The Last Frontier,Web,Web,Web,เว็บไซต์,388,102365,19,0,Web,102365,Web,Web,Web,20553,69.56,Internet,Sieć WWW,Web,인터넷,2005-08-22 00:00:00.0,Webb,Site Web,5,74.00,Web,Web,2005-08-22 00:00:00.0,3572,5,ホームページ,46110
2005-08-17 00:00:00.0,10069,Web,Web,Internet,1041085,,Internett,Διαδίκτυο,213.33,網站,,The Last Frontier,The Last Frontier,Web,Web,Web,เว็บไซต์,257,102365,19,10228,Web,102365,Web,Web,Web,20553,333.77,Internet,Sieć WWW,Web,인터넷,2005-08-22 00:00:00.0,Webb,Site Web,5,370.86,Web,Web,2005-08-22 00:00:00.0,3572,5,ホームページ,26110
2005-08-17 00:00:00.0,10069,Web,Web,Internet,1041086,,Internett,Διαδίκτυο,86.00,網站,,The Last Frontier,The Last Frontier,Web,Web,Web,เว็บไซต์,440,102365,19,0,Web,102365,Web,Web,Web,20553,138.02,Internet,Sieć WWW,Web,인터넷,2005-08-22 00:00:00.0,Webb,Site Web,5,146.83,Web,Web,2005-08-22 00:00:00.0,3572,5,ホームページ,18110
2005-08-17 00:00:00.0,10069,Web,Web,Internet,1041087,,Internett,Διαδίκτυο,150.00,網站,,The Last Frontier,The Last Frontier,Web,Web,Web,เว็บไซต์,277,102365,19,0,Web,102365,Web,Web,Web,20553,249.23,Internet,Sieć WWW,Web,인터넷,2005-08-22 00:00:00.0,Webb,Site Web,5,265.14,Web,Web,2005-08-22 00:00:00.0,3572,5,ホームページ,19110
2005-08-17 00:00:00.0,10069,Web,Web,Internet,1041088,,Internett,Διαδίκτυο,79.56,網站,,The Last Frontier,The Last Frontier,Web,Web,Web,เว็บไซต์,376,102365,19,0,Web,102365,Web,Web,Web,20553,121.94,Internet,Sieć WWW,Web,인터넷,2005-08-22 00:00:00.0,Webb,Site Web,5,129.72,Web,Web,2005-08-22 00:00:00.0,3572,5,ホームページ,6110
