order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2004-06-08 00:00:00.0,10059,Reparto vendite,Sales visit,Vertegenwoordiger,1010217,,Salgsbesøk,Επίσκεψη πωλητή,690.00,業務拜訪,,The Golfing Pros,The Golfing Pros,Návštěva prodejce,Kiszállásos eladás,Lawatan jualan,เยี่ยมลูกค้า,85,100614,20,0,Kunjungan penjualan,100614,销售面访,Myyntikäynti,Торг. агент,20542,1182.10,Sælgerbesøg,Wizyta,Verkaufsbesuch,방문판매,2004-06-17 00:00:00.0,Säljbesök,Visite d'un représentant,6,1271.08,Visita vendas,Visita de ventas,2004-06-17 00:00:00.0,3561,6,店頭,105110
2004-06-08 00:00:00.0,10715,Telefono,Telephone,Telefoon,1010228,,Telefon,Τηλέφωνο,20.00,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,484,100615,19,10210,Telepon,100615,电话,Puhelin,Телефон,20147,25.24,Telefon,Telefon,Telefon,전화,2004-06-14 00:00:00.0,Telefon,Téléphone,2,31.55,Telefone,Teléfono,2004-06-14 00:00:00.0,3160,2,電話,38110
2004-06-08 00:00:00.0,10715,Telefono,Telephone,Telefoon,1010229,,Telefon,Τηλέφωνο,9.00,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,316,100615,19,0,Telepon,100615,电话,Puhelin,Телефон,20147,17.12,Telefon,Telefon,Telefon,전화,2004-06-14 00:00:00.0,Telefon,Téléphone,2,17.65,Telefone,Teléfono,2004-06-14 00:00:00.0,3160,2,電話,22110
2004-06-08 00:00:00.0,10715,Telefono,Telephone,Telefoon,1010230,,Telefon,Τηλέφωνο,6.62,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,704,100615,19,0,Telepon,100615,电话,Puhelin,Телефон,20147,12.03,Telefon,Telefon,Telefon,전화,2004-06-14 00:00:00.0,Telefon,Téléphone,2,12.53,Telefone,Teléfono,2004-06-14 00:00:00.0,3160,2,電話,2110
2004-06-08 00:00:00.0,10715,Telefono,Telephone,Telefoon,1010231,,Telefon,Τηλέφωνο,5.60,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,1640,100615,19,0,Telepon,100615,电话,Puhelin,Телефон,20147,12.43,Telefon,Telefon,Telefon,전화,2004-06-14 00:00:00.0,Telefon,Téléphone,2,13.22,Telefone,Teléfono,2004-06-14 00:00:00.0,3160,2,電話,9110
2004-06-08 00:00:00.0,10055,Telefono,Telephone,Telefoon,1010242,,Telefon,Τηλέφωνο,2.83,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,262,100616,19,0,Telepon,100616,电话,Puhelin,Телефон,20145,6.00,Telefon,Telefon,Telefon,전화,2004-06-14 00:00:00.0,Telefon,Téléphone,2,6.00,Telefone,Teléfono,2004-06-14 00:00:00.0,3159,2,電話,98110
2004-06-08 00:00:00.0,10055,Telefono,Telephone,Telefoon,1010243,4,Telefon,Τηλέφωνο,1.86,電話,1010243,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,2502,100616,19,0,Telepon,100616,电话,Puhelin,Телефон,20145,5.58,Telefon,Telefon,Telefon,전화,2004-06-14 00:00:00.0,Telefon,Téléphone,2,6.00,Telefone,Teléfono,2004-06-14 00:00:00.0,3159,2,電話,86110
2004-06-08 00:00:00.0,10055,Telefono,Telephone,Telefoon,1010244,,Telefon,Τηλέφωνο,1.96,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,1138,100616,19,0,Telepon,100616,电话,Puhelin,Телефон,20145,4.80,Telefon,Telefon,Telefon,전화,2004-06-14 00:00:00.0,Telefon,Téléphone,2,5.00,Telefone,Teléfono,2004-06-14 00:00:00.0,3159,2,電話,92110
2004-06-08 00:00:00.0,10055,Telefono,Telephone,Telefoon,1010255,,Telefon,Τηλέφωνο,71.19,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,240,100617,19,0,Telepon,100617,电话,Puhelin,Телефон,20148,97.92,Telefon,Telefon,Telefon,전화,2004-06-15 00:00:00.0,Telefon,Téléphone,2,105.29,Telefone,Teléfono,2004-06-15 00:00:00.0,3155,2,電話,78110
2004-06-08 00:00:00.0,10055,Telefono,Telephone,Telefoon,1010256,,Telefon,Τηλέφωνο,8.56,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,3218,100617,19,0,Telepon,100617,电话,Puhelin,Телефон,20148,11.89,Telefon,Telefon,Telefon,전화,2004-06-15 00:00:00.0,Telefon,Téléphone,2,12.78,Telefone,Teléfono,2004-06-15 00:00:00.0,3155,2,電話,73110
2004-06-08 00:00:00.0,10055,Telefono,Telephone,Telefoon,1010257,,Telefon,Τηλέφωνο,9.10,電話,,Mega-Outlet,Mega-Outlet,Telefon,Telefon,Telefon,โทรศัพท์,348,100617,19,0,Telepon,100617,电话,Puhelin,Телефон,20148,22.31,Telefon,Telefon,Telefon,전화,2004-06-15 00:00:00.0,Telefon,Téléphone,2,23.00,Telefone,Teléfono,2004-06-15 00:00:00.0,3155,2,電話,96110
2004-06-08 00:00:00.0,10715,Web,Web,Internet,1010268,,Internett,Διαδίκτυο,7.50,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,629,100618,19,0,Web,100618,Web,Web,Web,20564,15.64,Internet,Sieć WWW,Web,인터넷,2004-07-03 00:00:00.0,Webb,Site Web,5,16.29,Web,Web,2004-07-03 00:00:00.0,3583,5,ホームページ,31110
2004-06-08 00:00:00.0,10715,Web,Web,Internet,1010269,,Internett,Διαδίκτυο,18.05,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,635,100618,19,10209,Web,100618,Web,Web,Web,20564,27.92,Internet,Sieć WWW,Web,인터넷,2004-06-15 00:00:00.0,Webb,Site Web,5,34.90,Web,Web,2004-07-03 00:00:00.0,3583,5,ホームページ,36110
2004-06-08 00:00:00.0,10715,Web,Web,Internet,1010270,,Internett,Διαδίκτυο,52.50,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,508,100618,19,10212,Web,100618,Web,Web,Web,20564,69.17,Internet,Sieć WWW,Web,인터넷,2004-06-15 00:00:00.0,Webb,Site Web,5,76.86,Web,Web,2004-07-03 00:00:00.0,3583,5,ホームページ,24110
2004-06-08 00:00:00.0,10715,Web,Web,Internet,1010271,,Internett,Διαδίκτυο,46.38,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,520,100618,19,0,Web,100618,Web,Web,Web,20564,62.10,Internet,Sieć WWW,Web,인터넷,2004-06-15 00:00:00.0,Webb,Site Web,5,66.77,Web,Web,2004-07-03 00:00:00.0,3583,5,ホームページ,7110
2004-06-08 00:00:00.0,10715,Web,Web,Internet,1010272,,Internett,Διαδίκτυο,150.00,網站,,The World of Sports,The World of Sports,Web,Web,Web,เว็บไซต์,245,100618,19,0,Web,100618,Web,Web,Web,20564,246.58,Internet,Sieć WWW,Web,인터넷,2004-06-15 00:00:00.0,Webb,Site Web,5,265.14,Web,Web,2004-07-03 00:00:00.0,3583,5,ホームページ,19110
2004-06-09 00:00:00.0,10069,Web,Web,Internet,1010283,,Internett,Διαδίκτυο,116.19,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,35,100619,19,0,Web,100619,Web,Web,Web,20561,273.77,Internet,Sieć WWW,Web,인터넷,2004-06-14 00:00:00.0,Webb,Site Web,5,294.38,Web,Web,2004-06-14 00:00:00.0,3580,5,ホームページ,67110
2004-06-09 00:00:00.0,10069,Web,Web,Internet,1010284,,Internett,Διαδίκτυο,23.53,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,289,100619,19,0,Web,100619,Web,Web,Web,20561,38.90,Internet,Sieć WWW,Web,인터넷,2004-06-14 00:00:00.0,Webb,Site Web,5,40.52,Web,Web,2004-06-14 00:00:00.0,3580,5,ホームページ,76110
2004-06-09 00:00:00.0,10069,Web,Web,Internet,1010285,,Internett,Διαδίκτυο,86.00,網站,,Sports Crossing,Sports Crossing,Web,Web,Web,เว็บไซต์,421,100619,19,0,Web,100619,Web,Web,Web,20561,136.55,Internet,Sieć WWW,Web,인터넷,2004-06-14 00:00:00.0,Webb,Site Web,5,146.83,Web,Web,2004-06-14 00:00:00.0,3580,5,ホームページ,18110
