order_date,sales_staff_code,order_method_it,order_method_en,order_method_nl,order_detail_code,return_count,order_method_no,order_method_el,unit_cost,order_method_tc,order_detail_code_2,retailer_name,retailer_name_mb,order_method_cs,order_method_hu,order_method_ms,order_method_th,quantity,order_number_2,sales_branch_code,promotion_code,order_method_id,order_number,order_method_sc,order_method_fi,order_method_ru,retailer_site_code,unit_sale_price,order_method_da,order_method_pl,order_method_de,order_method_ko,ship_date,order_method_sv,order_method_fr,order_method_code_2,unit_price,order_method_pt,order_method_es,order_close_date,retailer_contact_code,order_method_code,order_method_ja,product_number
2004-10-19 00:00:00.0,10400,Posta elettronica,E-mail,E-mail,1019099,,E-post,Ηλεκτρονικό ταχυδρομείο,9.00,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,349,101144,17,10217,Email,101144,电子邮件,Sähköposti,Эл. почта,20012,12.36,E-mail,E-mail,E-Mail,전자메일,2004-10-28 00:00:00.0,E-post,Courrier électronique,4,17.65,E-mail,Correo electrónico,2004-11-09 00:00:00.0,3069,4,電子メール,22110
2004-10-19 00:00:00.0,10400,Posta elettronica,E-mail,E-mail,1019100,,E-post,Ηλεκτρονικό ταχυδρομείο,490.00,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,21,101144,17,0,Email,101144,电子邮件,Sähköposti,Эл. почта,20012,773.65,E-mail,E-mail,E-Mail,전자메일,2004-10-28 00:00:00.0,E-post,Courrier électronique,4,831.88,E-mail,Correo electrónico,2004-11-09 00:00:00.0,3069,4,電子メール,15110
2004-10-19 00:00:00.0,10400,Posta elettronica,E-mail,E-mail,1019101,,E-post,Ηλεκτρονικό ταχυδρομείο,305.54,電子郵件,,VIP Department Stores,VIP Department Stores,E-mail,E-mail,E-mel,อีเมล์,114,101144,17,10219,Email,101144,电子邮件,Sähköposti,Эл. почта,20012,441.18,E-mail,E-mail,E-Mail,전자메일,2004-10-28 00:00:00.0,E-post,Courrier électronique,4,630.25,E-mail,Correo electrónico,2004-11-09 00:00:00.0,3069,4,電子メール,101110
2004-10-13 00:00:00.0,10050,Posta elettronica,E-mail,E-mail,1019112,,E-post,Ηλεκτρονικό ταχυδρομείο,472.22,電子郵件,,Le Golfeur,Le Golfeur,E-mail,E-mail,E-mel,อีเมล์,27,101145,18,0,Email,101145,电子邮件,Sähköposti,Эл. почта,20014,847.06,E-mail,E-mail,E-Mail,전자메일,2004-10-18 00:00:00.0,E-post,Courrier électronique,4,910.82,E-mail,Correo electrónico,2004-10-18 00:00:00.0,3010,4,電子メール,108110
2004-10-13 00:00:00.0,10050,Posta elettronica,E-mail,E-mail,1019113,,E-post,Ηλεκτρονικό ταχυδρομείο,79.70,電子郵件,,Le Golfeur,Le Golfeur,E-mail,E-mail,E-mel,อีเมล์,55,101145,18,0,Email,101145,电子邮件,Sähköposti,Эл. почта,20014,203.95,E-mail,E-mail,E-Mail,전자메일,2004-10-18 00:00:00.0,E-post,Courrier électronique,4,219.30,E-mail,Correo electrónico,2004-10-18 00:00:00.0,3010,4,電子メール,114110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019124,,Telefon,Τηλέφωνο,1.83,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,1389,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,5.77,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,6.01,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,87110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019125,,Telefon,Τηλέφωνο,46.38,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,625,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,62.10,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,66.77,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,7110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019126,,Telefon,Τηλέφωνο,72.50,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,32,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,139.40,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,148.30,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,72110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019127,,Telefon,Τηλέφωνο,10.00,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,834,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,18.52,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,19.29,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,10110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019128,,Telefon,Τηλέφωνο,7.50,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,619,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,15.64,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,16.29,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,31110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019129,,Telefon,Τηλέφωνο,40.63,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,117,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,62.99,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,67.73,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,39110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019130,,Telefon,Τηλέφωνο,52.50,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,402,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,71.48,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,76.86,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,24110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019131,,Telefon,Τηλέφωνο,19.17,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,281,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,39.02,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,40.65,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,21110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019132,,Telefon,Τηλέφωνο,396.00,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,68,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,605.33,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,650.89,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,12110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019133,,Telefon,Τηλέφωνο,392.57,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,206,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,541.65,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,582.42,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,13110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019134,,Telefon,Τηλέφωνο,34.97,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,721,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,52.18,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,54.93,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,5110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019135,,Telefon,Τηλέφωνο,92.58,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,138,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,124.72,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,134.11,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,79110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019136,,Telefon,Τηλέφωνο,26.15,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,96,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,57.51,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,61.84,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,68110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019137,,Telefon,Τηλέφωνο,60.00,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,491,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,83.78,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,90.09,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,17110
2004-10-14 00:00:00.0,10059,Telefono,Telephone,Telefoon,1019138,,Telefon,Τηλέφωνο,150.00,電話,,Jack and Jill Climbing School & Supplies,Jack and Jill Climbing School & Supplies,Telefon,Telefon,Telefon,โทรศัพท์,259,101146,20,0,Telepon,101146,电话,Puhelin,Телефон,20113,246.58,Telefon,Telefon,Telefon,전화,2004-10-20 00:00:00.0,Telefon,Téléphone,2,265.14,Telefone,Teléfono,2004-11-16 00:00:00.0,3124,2,電話,19110
